SECID,TRADEDATE,OPEN,HIGH,LOW,CLOSE,SETTLEPRICE,VALUE,VOLUME,OPENPOSITION,NUMTRADES,option_type,strike,expiry_date,UNDERLYING_CLOSE,UNDERLYING_OPEN,UNDERLYING_HIGH,UNDERLYING_LOW,UNDERLYING_VOLUME,DTE_DAYS,market_price,underlying_price,ret_1d,ret_21d,hv_21d,hv_63d,vol_regime,trend_regime,regime_label,moneyness,log_moneyness,year,month
MM2400BU6,2026-03-05,,,,,29.45,,,,0,P,2400.0,2026-09-17,2825.0,2814.75,2827.56,2811.72,0,196,29.45,2825.0,0.0054021761326605855,0.013847650058414906,0.10494031466194656,0.10673637286246848,low_vol,up,low_vol_up,1.1770833333333333,0.16303962724450427,2026,3
MM3100BI6,2026-03-05,,,,,123.6,,,988.0,0,C,3100.0,2026-09-17,2825.0,2814.75,2827.56,2811.72,0,196,123.6,2825.0,0.0054021761326605855,0.013847650058414906,0.10494031466194656,0.10673637286246848,low_vol,up,low_vol_up,0.9112903225806451,-0.09289374689269633,2026,3
MM3150BI6,2026-03-05,,,,,105.9,,,1714.0,0,C,3150.0,2026-09-17,2825.0,2814.75,2827.56,2811.72,0,196,105.9,2825.0,0.0054021761326605855,0.013847650058414906,0.10494031466194656,0.10673637286246848,low_vol,up,low_vol_up,0.8968253968253969,-0.10889408823913739,2026,3
MM3200BI6,2026-03-05,,,,,90.7,,,738.0,0,C,3200.0,2026-09-17,2825.0,2814.75,2827.56,2811.72,0,196,90.7,2825.0,0.0054021761326605855,0.013847650058414906,0.10494031466194656,0.10673637286246848,low_vol,up,low_vol_up,0.8828125,-0.1246424452072766,2026,3
MM3050BL6,2026-03-05,,,,,228.3,,,1484.0,0,C,3050.0,2026-12-17,2825.0,2814.75,2827.56,2811.72,0,287,228.3,2825.0,0.0054021761326605855,0.013847650058414906,0.10494031466194656,0.10673637286246848,low_vol,up,low_vol_up,0.9262295081967213,-0.07663322602091596,2026,3
MM3100BL6,2026-03-05,,,,,203.15,,,542.0,0,C,3100.0,2026-12-17,2825.0,2814.75,2827.56,2811.72,0,287,203.15,2825.0,0.0054021761326605855,0.013847650058414906,0.10494031466194656,0.10673637286246848,low_vol,up,low_vol_up,0.9112903225806451,-0.09289374689269633,2026,3
MM3200BL6,2026-03-05,,,,,159.6,,,2692.0,0,C,3200.0,2026-12-17,2825.0,2814.75,2827.56,2811.72,0,287,159.6,2825.0,0.0054021761326605855,0.013847650058414906,0.10494031466194656,0.10673637286246848,low_vol,up,low_vol_up,0.8828125,-0.1246424452072766,2026,3
MM3250BL6,2026-03-05,,,,,141.35,,,1368.0,0,C,3250.0,2026-12-17,2825.0,2814.75,2827.56,2811.72,0,287,141.35,2825.0,0.0054021761326605855,0.013847650058414906,0.10494031466194656,0.10673637286246848,low_vol,up,low_vol_up,0.8692307692307693,-0.14014663174324182,2026,3
MM3150BC7,2026-03-05,,,,,240.65,,,956.0,0,C,3150.0,2027-03-18,2825.0,2814.75,2827.56,2811.72,0,378,240.65,2825.0,0.0054021761326605855,0.013847650058414906,0.10494031466194656,0.10673637286246848,low_vol,up,low_vol_up,0.8968253968253969,-0.10889408823913739,2026,3
MM3200BC7,2026-03-05,,,,,217.5,,,958.0,0,C,3200.0,2027-03-18,2825.0,2814.75,2827.56,2811.72,0,378,217.5,2825.0,0.0054021761326605855,0.013847650058414906,0.10494031466194656,0.10673637286246848,low_vol,up,low_vol_up,0.8828125,-0.1246424452072766,2026,3
MM3300BF7,2026-03-05,,,,,223.25,,,1006.0,0,C,3300.0,2027-06-17,2825.0,2814.75,2827.56,2811.72,0,469,223.25,2825.0,0.0054021761326605855,0.013847650058414906,0.10494031466194656,0.10673637286246848,low_vol,up,low_vol_up,0.8560606060606061,-0.15541410387403026,2026,3
MM3450BF7,2026-03-05,,,,,170.75,,,3616.0,0,C,3450.0,2027-06-17,2825.0,2814.75,2827.56,2811.72,0,469,170.75,2825.0,0.0054021761326605855,0.013847650058414906,0.10494031466194656,0.10673637286246848,low_vol,up,low_vol_up,0.8188405797101449,-0.19986586644486415,2026,3
MM2650BP6,2026-03-06,,,,,24.0,,,,0,P,2650.0,2026-04-16,2854.11,2835.37,2862.8,2828.89,0,41,24.0,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.077022641509434,0.07420042071041102,2026,3
MM2750BP6,2026-03-06,,,,,31.6,,,14.0,0,P,2750.0,2026-04-16,2854.11,2835.37,2862.8,2828.89,0,41,31.6,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.0378581818181818,0.037159149030061935,2026,3
MM2800BD6,2026-03-06,,,,,186.6,,,2.0,0,C,2800.0,2026-04-16,2854.11,2835.37,2862.8,2828.89,0,41,186.6,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.019325,0.019140643527383684,2026,3
MM2800BP6,2026-03-06,,,,,39.05,,,20.0,0,P,2800.0,2026-04-16,2854.11,2835.37,2862.8,2828.89,0,41,39.05,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.019325,0.019140643527383684,2026,3
MM2850BD6,2026-03-06,,,,,147.7,,,,0,C,2850.0,2026-04-16,2854.11,2835.37,2862.8,2828.89,0,41,147.7,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.001442105263158,0.001441066427982748,2026,3
MM2850BP6,2026-03-06,,,,,50.15,,,2.0,0,P,2850.0,2026-04-16,2854.11,2835.37,2862.8,2828.89,0,41,50.15,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.001442105263158,0.001441066427982748,2026,3
MM2900BD6,2026-03-06,,,,,113.25,,,,0,C,2900.0,2026-04-16,2854.11,2835.37,2862.8,2828.89,0,41,113.25,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.9841758620689656,-0.0159506762838864,2026,3
MM2950BD6,2026-03-06,,,,,84.15,,,,0,C,2950.0,2026-04-16,2854.11,2835.37,2862.8,2828.89,0,41,84.15,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.9674949152542374,-0.033045109643186486,2026,3
MM2950BP6,2026-03-06,,,,,86.6,,,,0,P,2950.0,2026-04-16,2854.11,2835.37,2862.8,2828.89,0,41,86.6,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.9674949152542374,-0.033045109643186486,2026,3
MM2300BQ6,2026-03-06,,,,,25.85,,,,0,P,2300.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,25.85,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.2409173913043479,0.21585093777343792,2026,3
MM2350BQ6,2026-03-06,,,,,26.8,,,,0,P,2350.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,26.8,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.2145148936170214,0.19434473255247436,2026,3
MM2450BE6,2026-03-06,,,,,526.45,,,,0,C,2450.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,526.45,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.1649428571428573,0.1526720361519064,2026,3
MM2450BQ6,2026-03-06,,,,,28.9,,,,0,P,2450.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,28.9,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.1649428571428573,0.1526720361519064,2026,3
MM2500BQ6,2026-03-06,,,,,30.3,,,,0,P,2500.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,30.3,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.141644,0.13246932883438692,2026,3
MM2550BQ6,2026-03-06,,,,,32.25,,,,0,P,2550.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,32.25,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.1192588235294119,0.1126667015382072,2026,3
MM2600BQ6,2026-03-06,,,,,35.1,,,,0,P,2600.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,35.1,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.0977346153846155,0.09324861568110561,2026,3
MM2650BE6,2026-03-06,,,,,336.75,,,,0,C,2650.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,336.75,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.077022641509434,0.07420042071041102,2026,3
MM2650BQ6,2026-03-06,,,,,39.2,,,,0,P,2650.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,39.2,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.077022641509434,0.07420042071041102,2026,3
MM2700BE6,2026-03-06,,,,,292.55,,,,0,C,2700.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,292.55,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.0570777777777778,0.0555082876982585,2026,3
MM2700BQ6,2026-03-06,,,,,45.0,,,,0,P,2700.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,45.0,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.0570777777777778,0.0555082876982585,2026,3
MM2750BE6,2026-03-06,,,,,250.65,,,,0,C,2750.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,250.65,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.0378581818181818,0.037159149030061935,2026,3
MM2750BQ6,2026-03-06,,,,,53.1,,,,0,P,2750.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,53.1,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.0378581818181818,0.037159149030061935,2026,3
MM2800BE6,2026-03-06,,,,,211.6,,,,0,C,2800.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,211.6,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.019325,0.019140643527383684,2026,3
MM2800BQ6,2026-03-06,,,,,64.05,,,,0,P,2800.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,64.05,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.019325,0.019140643527383684,2026,3
MM2850BE6,2026-03-06,,,,,175.7,,,,0,C,2850.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,175.7,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.001442105263158,0.001441066427982748,2026,3
MM2900BE6,2026-03-06,,,,,143.25,,,,0,C,2900.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,143.25,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.9841758620689656,-0.0159506762838864,2026,3
MM2950BE6,2026-03-06,,,,,115.25,,,,0,C,2950.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,115.25,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.9674949152542374,-0.033045109643186486,2026,3
MM3000BE6,2026-03-06,,,,,93.05,,,,0,C,3000.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,93.05,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.95137,-0.04985222795956775,2026,3
MM3100BE6,2026-03-06,,,,,63.9,,,,0,C,3100.0,2026-05-21,2854.11,2835.37,2862.8,2828.89,0,76,63.9,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.9206806451612903,-0.08264205078255867,2026,3
MM2400BR6,2026-03-06,,,,,33.9,,,,0,P,2400.0,2026-06-18,2854.11,2835.37,2862.8,2828.89,0,104,33.9,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.1892125,0.17329132335464195,2026,3
MM2500BR6,2026-03-06,,,,,44.0,,,,0,P,2500.0,2026-06-18,2854.11,2835.37,2862.8,2828.89,0,104,44.0,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.141644,0.13246932883438692,2026,3
MM2550BR6,2026-03-06,,,,,50.25,,,,0,P,2550.0,2026-06-18,2854.11,2835.37,2862.8,2828.89,0,104,50.25,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.1192588235294119,0.1126667015382072,2026,3
MM2600BF6,2026-03-06,,,,,405.1,,,92.0,0,C,2600.0,2026-06-18,2854.11,2835.37,2862.8,2828.89,0,104,405.1,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.0977346153846155,0.09324861568110561,2026,3
MM2600BR6,2026-03-06,,,,,57.55,,,2.0,0,P,2600.0,2026-06-18,2854.11,2835.37,2862.8,2828.89,0,104,57.55,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.0977346153846155,0.09324861568110561,2026,3
MM2650BF6,2026-03-06,,,,,363.55,,,1006.0,0,C,2650.0,2026-06-18,2854.11,2835.37,2862.8,2828.89,0,104,363.55,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.077022641509434,0.07420042071041102,2026,3
MM2700BF6,2026-03-06,,,,,323.45,,,730.0,0,C,2700.0,2026-06-18,2854.11,2835.37,2862.8,2828.89,0,104,323.45,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.0570777777777778,0.0555082876982585,2026,3
MM2700BR6,2026-03-06,,,,,75.9,,,,0,P,2700.0,2026-06-18,2854.11,2835.37,2862.8,2828.89,0,104,75.9,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.0570777777777778,0.0555082876982585,2026,3
MM2750BF6,2026-03-06,,,,,284.95,,,128.0,0,C,2750.0,2026-06-18,2854.11,2835.37,2862.8,2828.89,0,104,284.95,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.0378581818181818,0.037159149030061935,2026,3
MM2750BR6,2026-03-06,,,,,87.4,,,,0,P,2750.0,2026-06-18,2854.11,2835.37,2862.8,2828.89,0,104,87.4,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.0378581818181818,0.037159149030061935,2026,3
MM2800BF6,2026-03-06,,,,,248.4,,,182.0,0,C,2800.0,2026-06-18,2854.11,2835.37,2862.8,2828.89,0,104,248.4,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.019325,0.019140643527383684,2026,3
MM2800BR6,2026-03-06,,,,,100.85,,,,0,P,2800.0,2026-06-18,2854.11,2835.37,2862.8,2828.89,0,104,100.85,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.019325,0.019140643527383684,2026,3
MM2850BF6,2026-03-06,,,,,213.95,,,4.0,0,C,2850.0,2026-06-18,2854.11,2835.37,2862.8,2828.89,0,104,213.95,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.001442105263158,0.001441066427982748,2026,3
MM2850BR6,2026-03-06,,,,,116.4,,,,0,P,2850.0,2026-06-18,2854.11,2835.37,2862.8,2828.89,0,104,116.4,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.001442105263158,0.001441066427982748,2026,3
MM2900BF6,2026-03-06,,,,,181.95,,,98.0,0,C,2900.0,2026-06-18,2854.11,2835.37,2862.8,2828.89,0,104,181.95,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.9841758620689656,-0.0159506762838864,2026,3
MM3000BF6,2026-03-06,,,,,126.0,,,,0,C,3000.0,2026-06-18,2854.11,2835.37,2862.8,2828.89,0,104,126.0,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.95137,-0.04985222795956775,2026,3
MM2400BU6,2026-03-06,,,,,54.9,,,,0,P,2400.0,2026-09-17,2854.11,2835.37,2862.8,2828.89,0,195,54.9,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,1.1892125,0.17329132335464195,2026,3
MM3100BI6,2026-03-06,,,,,140.45,,,988.0,0,C,3100.0,2026-09-17,2854.11,2835.37,2862.8,2828.89,0,195,140.45,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.9206806451612903,-0.08264205078255867,2026,3
MM3150BI6,2026-03-06,,,,,124.25,,,1714.0,0,C,3150.0,2026-09-17,2854.11,2835.37,2862.8,2828.89,0,195,124.25,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.9060666666666667,-0.09864239212899978,2026,3
MM3200BI6,2026-03-06,,,,,110.9,,,738.0,0,C,3200.0,2026-09-17,2854.11,2835.37,2862.8,2828.89,0,195,110.9,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.891909375,-0.11439074909713896,2026,3
MM3050BL6,2026-03-06,,,,,240.9,,,1484.0,0,C,3050.0,2026-12-17,2854.11,2835.37,2862.8,2828.89,0,286,240.9,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.9357737704918033,-0.06638152991077832,2026,3
MM3100BL6,2026-03-06,,,,,217.1,,,542.0,0,C,3100.0,2026-12-17,2854.11,2835.37,2862.8,2828.89,0,286,217.1,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.9206806451612903,-0.08264205078255867,2026,3
MM3200BL6,2026-03-06,,,,,177.85,,,2692.0,0,C,3200.0,2026-12-17,2854.11,2835.37,2862.8,2828.89,0,286,177.85,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.891909375,-0.11439074909713896,2026,3
MM3250BL6,2026-03-06,,,,,162.1,,,1368.0,0,C,3250.0,2026-12-17,2854.11,2835.37,2862.8,2828.89,0,286,162.1,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.8781876923076923,-0.1298949356331042,2026,3
MM3150BC7,2026-03-06,,,,,260.25,,,956.0,0,C,3150.0,2027-03-18,2854.11,2835.37,2862.8,2828.89,0,377,260.25,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.9060666666666667,-0.09864239212899978,2026,3
MM3200BC7,2026-03-06,,,,,237.65,,,958.0,0,C,3200.0,2027-03-18,2854.11,2835.37,2862.8,2828.89,0,377,237.65,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.891909375,-0.11439074909713896,2026,3
MM3300BF7,2026-03-06,,,,,253.5,,,1006.0,0,C,3300.0,2027-06-17,2854.11,2835.37,2862.8,2828.89,0,468,253.5,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.8648818181818182,-0.14516240776389264,2026,3
MM3450BF7,2026-03-06,,,,,203.5,,,3616.0,0,C,3450.0,2027-06-17,2854.11,2835.37,2862.8,2828.89,0,468,203.5,2854.11,0.010251696110137765,0.02763735282903774,0.10879216598200996,0.10707510278428317,low_vol,up,low_vol_up,0.8272782608695652,-0.18961417033472647,2026,3
MM2650BP6,2026-03-09,,,,,0.2,,,,0,P,2650.0,2026-04-16,2888.68,2912.01,2912.01,2870.98,0,38,0.2,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.0900679245283018,0.08624001038049685,2026,3
MM2750BP6,2026-03-09,,,,,4.85,,,14.0,0,P,2750.0,2026-04-16,2888.68,2912.01,2912.01,2870.98,0,38,4.85,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.0504290909090908,0.04919873870014769,2026,3
MM2800BD6,2026-03-09,,,,,194.2,,,2.0,0,C,2800.0,2026-04-16,2888.68,2912.01,2912.01,2870.98,0,38,194.2,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.0316714285714286,0.031180233197469525,2026,3
MM2800BP6,2026-03-09,,,,,13.3,,,20.0,0,P,2800.0,2026-04-16,2888.68,2912.01,2912.01,2870.98,0,38,13.3,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.0316714285714286,0.031180233197469525,2026,3
MM2850BD6,2026-03-09,,,,,159.15,,,,0,C,2850.0,2026-04-16,2888.68,2912.01,2912.01,2870.98,0,38,159.15,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.0135719298245613,0.013480656098068547,2026,3
MM2850BP6,2026-03-09,51.0,51.0,51.0,51.0,28.25,28500.0,1.0,4.0,1,P,2850.0,2026-04-16,2888.68,2912.01,2912.01,2870.98,0,38,28.25,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.0135719298245613,0.013480656098068547,2026,3
MM2900BD6,2026-03-09,,,,,131.0,,,,0,C,2900.0,2026-04-16,2888.68,2912.01,2912.01,2870.98,0,38,131.0,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,0.9960965517241379,-0.003911086613800599,2026,3
MM2950BD6,2026-03-09,,,,,109.05,,,,0,C,2950.0,2026-04-16,2888.68,2912.01,2912.01,2870.98,0,38,109.05,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,0.9792135593220338,-0.021005519973100795,2026,3
MM2950BP6,2026-03-09,,,,,78.15,,,,0,P,2950.0,2026-04-16,2888.68,2912.01,2912.01,2870.98,0,38,78.15,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,0.9792135593220338,-0.021005519973100795,2026,3
MM2300BQ6,2026-03-09,,,,,20.2,,,,0,P,2300.0,2026-05-21,2888.68,2912.01,2912.01,2870.98,0,73,20.2,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.2559478260869565,0.22789052744352378,2026,3
MM2350BQ6,2026-03-09,,,,,20.25,,,,0,P,2350.0,2026-05-21,2888.68,2912.01,2912.01,2870.98,0,73,20.25,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.2292255319148935,0.20638432222256006,2026,3
MM2450BE6,2026-03-09,,,,,551.2,,,,0,C,2450.0,2026-05-21,2888.68,2912.01,2912.01,2870.98,0,73,551.2,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.1790530612244898,0.16471162582199217,2026,3
MM2450BQ6,2026-03-09,,,,,20.3,,,,0,P,2450.0,2026-05-21,2888.68,2912.01,2912.01,2870.98,0,73,20.3,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.1790530612244898,0.16471162582199217,2026,3
MM2500BQ6,2026-03-09,,,,,20.5,,,,0,P,2500.0,2026-05-21,2888.68,2912.01,2912.01,2870.98,0,73,20.5,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.1554719999999998,0.14450891850447256,2026,3
MM2550BQ6,2026-03-09,,,,,20.95,,,,0,P,2550.0,2026-05-21,2888.68,2912.01,2912.01,2870.98,0,73,20.95,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.1328156862745098,0.12470629120829298,2026,3
MM2600BQ6,2026-03-09,,,,,21.85,,,,0,P,2600.0,2026-05-21,2888.68,2912.01,2912.01,2870.98,0,73,21.85,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.1110307692307693,0.10528820535119143,2026,3
MM2650BE6,2026-03-09,,,,,354.3,,,,0,C,2650.0,2026-05-21,2888.68,2912.01,2912.01,2870.98,0,73,354.3,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.0900679245283018,0.08624001038049685,2026,3
MM2650BQ6,2026-03-09,,,,,23.4,,,,0,P,2650.0,2026-05-21,2888.68,2912.01,2912.01,2870.98,0,73,23.4,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.0900679245283018,0.08624001038049685,2026,3
MM2700BE6,2026-03-09,,,,,306.85,,,,0,C,2700.0,2026-05-21,2888.68,2912.01,2912.01,2870.98,0,73,306.85,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.0698814814814814,0.06754787736834433,2026,3
MM2700BQ6,2026-03-09,,,,,25.95,,,,0,P,2700.0,2026-05-21,2888.68,2912.01,2912.01,2870.98,0,73,25.95,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.0698814814814814,0.06754787736834433,2026,3
MM2750BE6,2026-03-09,,,,,260.75,,,,0,C,2750.0,2026-05-21,2888.68,2912.01,2912.01,2870.98,0,73,260.75,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.0504290909090908,0.04919873870014769,2026,3
MM2750BQ6,2026-03-09,,,,,29.85,,,,0,P,2750.0,2026-05-21,2888.68,2912.01,2912.01,2870.98,0,73,29.85,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.0504290909090908,0.04919873870014769,2026,3
MM2800BE6,2026-03-09,,,,,216.65,,,,0,C,2800.0,2026-05-21,2888.68,2912.01,2912.01,2870.98,0,73,216.65,2888.68,0.012039589670085782,0.053889724188271294,0.09916007122152962,0.10834960083795105,low_vol,up,low_vol_up,1.0316714285714286,0.031180233197469525,2026,3
