SECID,TRADEDATE,OPEN,HIGH,LOW,CLOSE,SETTLEPRICE,VALUE,VOLUME,OPENPOSITION,NUMTRADES,option_type,strike,expiry_date,UNDERLYING_CLOSE,UNDERLYING_OPEN,UNDERLYING_HIGH,UNDERLYING_LOW,UNDERLYING_VOLUME,DTE_DAYS
MM3200BL6,2025-12-10,,,,,323.55,,,2692.0,0,C,3200.0,2026-12-17,2720.66,2720.42,2730.6,2713.19,0,372
MM3250BL6,2025-12-10,,,,,307.35,,,1426.0,0,C,3250.0,2026-12-17,2720.66,2720.42,2730.6,2713.19,0,372
MM3150BC7,2025-12-10,,,,,433.0,,,956.0,0,C,3150.0,2027-03-18,2720.66,2720.42,2730.6,2713.19,0,463
MM3200BC7,2025-12-10,,,,,412.95,,,1020.0,0,C,3200.0,2027-03-18,2720.66,2720.42,2730.6,2713.19,0,463
MM3300BF7,2025-12-10,,,,,464.6,,,1042.0,0,C,3300.0,2027-06-17,2720.66,2720.42,2730.6,2713.19,0,554
MM3450BF7,2025-12-10,,,,,412.95,,,3616.0,0,C,3450.0,2027-06-17,2720.66,2720.42,2730.6,2713.19,0,554
MM2400BR6,2025-12-11,,,,,58.6,,,,0,P,2400.0,2026-06-18,2748.93,2733.58,2761.94,2733.29,0,189
MM2500BR6,2025-12-11,,,,,77.55,,,,0,P,2500.0,2026-06-18,2748.93,2733.58,2761.94,2733.29,0,189
MM2550BR6,2025-12-11,,,,,89.05,,,,0,P,2550.0,2026-06-18,2748.93,2733.58,2761.94,2733.29,0,189
MM2600BF6,2025-12-11,,,,,460.2,,,92.0,0,C,2600.0,2026-06-18,2748.93,2733.58,2761.94,2733.29,0,189
MM2600BR6,2025-12-11,,,,,102.05,,,,0,P,2600.0,2026-06-18,2748.93,2733.58,2761.94,2733.29,0,189
MM2650BF6,2025-12-11,,,,,424.8,,,1020.0,0,C,2650.0,2026-06-18,2748.93,2733.58,2761.94,2733.29,0,189
MM2700BF6,2025-12-11,,,,,391.05,,,730.0,0,C,2700.0,2026-06-18,2748.93,2733.58,2761.94,2733.29,0,189
MM2700BR6,2025-12-11,,,,,132.9,,,,0,P,2700.0,2026-06-18,2748.93,2733.58,2761.94,2733.29,0,189
MM2750BF6,2025-12-11,,,,,359.05,,,128.0,0,C,2750.0,2026-06-18,2748.93,2733.58,2761.94,2733.29,0,189
MM2750BR6,2025-12-11,,,,,150.9,,,,0,P,2750.0,2026-06-18,2748.93,2733.58,2761.94,2733.29,0,189
MM2800BF6,2025-12-11,,,,,328.9,,,182.0,0,C,2800.0,2026-06-18,2748.93,2733.58,2761.94,2733.29,0,189
MM2800BR6,2025-12-11,,,,,170.75,,,,0,P,2800.0,2026-06-18,2748.93,2733.58,2761.94,2733.29,0,189
MM2850BF6,2025-12-11,,,,,300.55,,,,0,C,2850.0,2026-06-18,2748.93,2733.58,2761.94,2733.29,0,189
MM2850BR6,2025-12-11,,,,,192.4,,,,0,P,2850.0,2026-06-18,2748.93,2733.58,2761.94,2733.29,0,189
MM2900BF6,2025-12-11,,,,,274.1,,,,0,C,2900.0,2026-06-18,2748.93,2733.58,2761.94,2733.29,0,189
MM3000BF6,2025-12-11,,,,,226.75,,,,0,C,3000.0,2026-06-18,2748.93,2733.58,2761.94,2733.29,0,189
MM2400BU6,2025-12-11,,,,,80.45,,,,0,P,2400.0,2026-09-17,2748.93,2733.58,2761.94,2733.29,0,280
MM3100BI6,2025-12-11,,,,,276.7,,,988.0,0,C,3100.0,2026-09-17,2748.93,2733.58,2761.94,2733.29,0,280
MM3150BI6,2025-12-11,,,,,256.4,,,1714.0,0,C,3150.0,2026-09-17,2748.93,2733.58,2761.94,2733.29,0,280
MM3200BI6,2025-12-11,,,,,237.45,,,738.0,0,C,3200.0,2026-09-17,2748.93,2733.58,2761.94,2733.29,0,280
MM3050BL6,2025-12-11,,,,,394.65,,,1484.0,0,C,3050.0,2026-12-17,2748.93,2733.58,2761.94,2733.29,0,371
MM3100BL6,2025-12-11,,,,,370.65,,,542.0,0,C,3100.0,2026-12-17,2748.93,2733.58,2761.94,2733.29,0,371
MM3200BL6,2025-12-11,,,,,326.45,,,2692.0,0,C,3200.0,2026-12-17,2748.93,2733.58,2761.94,2733.29,0,371
MM3250BL6,2025-12-11,,,,,306.15,,,1426.0,0,C,3250.0,2026-12-17,2748.93,2733.58,2761.94,2733.29,0,371
MM3150BC7,2025-12-11,,,,,461.8,,,956.0,0,C,3150.0,2027-03-18,2748.93,2733.58,2761.94,2733.29,0,462
MM3200BC7,2025-12-11,,,,,438.15,,,1020.0,0,C,3200.0,2027-03-18,2748.93,2733.58,2761.94,2733.29,0,462
MM3300BF7,2025-12-11,,,,,490.0,,,1042.0,0,C,3300.0,2027-06-17,2748.93,2733.58,2761.94,2733.29,0,553
MM3450BF7,2025-12-11,,,,,426.15,,,3616.0,0,C,3450.0,2027-06-17,2748.93,2733.58,2761.94,2733.29,0,553
MM2400BR6,2025-12-12,,,,,46.3,,,,0,P,2400.0,2026-06-18,2739.49,2761.36,2769.35,2731.98,0,188
MM2500BR6,2025-12-12,,,,,65.5,,,,0,P,2500.0,2026-06-18,2739.49,2761.36,2769.35,2731.98,0,188
MM2550BR6,2025-12-12,,,,,77.4,,,,0,P,2550.0,2026-06-18,2739.49,2761.36,2769.35,2731.98,0,188
MM2600BF6,2025-12-12,,,,,430.5,,,92.0,0,C,2600.0,2026-06-18,2739.49,2761.36,2769.35,2731.98,0,188
MM2600BR6,2025-12-12,,,,,91.05,,,,0,P,2600.0,2026-06-18,2739.49,2761.36,2769.35,2731.98,0,188
MM2650BF6,2025-12-12,,,,,395.95,,,1020.0,0,C,2650.0,2026-06-18,2739.49,2761.36,2769.35,2731.98,0,188
MM2700BF6,2025-12-12,,,,,363.3,,,730.0,0,C,2700.0,2026-06-18,2739.49,2761.36,2769.35,2731.98,0,188
MM2700BR6,2025-12-12,,,,,123.85,,,,0,P,2700.0,2026-06-18,2739.49,2761.36,2769.35,2731.98,0,188
MM2750BF6,2025-12-12,,,,,332.6,,,128.0,0,C,2750.0,2026-06-18,2739.49,2761.36,2769.35,2731.98,0,188
MM2750BR6,2025-12-12,,,,,143.15,,,,0,P,2750.0,2026-06-18,2739.49,2761.36,2769.35,2731.98,0,188
MM2800BF6,2025-12-12,,,,,303.9,,,182.0,0,C,2800.0,2026-06-18,2739.49,2761.36,2769.35,2731.98,0,188
MM2800BR6,2025-12-12,,,,,164.45,,,,0,P,2800.0,2026-06-18,2739.49,2761.36,2769.35,2731.98,0,188
MM2850BF6,2025-12-12,,,,,277.2,,,,0,C,2850.0,2026-06-18,2739.49,2761.36,2769.35,2731.98,0,188
MM2850BR6,2025-12-12,,,,,187.75,,,,0,P,2850.0,2026-06-18,2739.49,2761.36,2769.35,2731.98,0,188
MM2900BF6,2025-12-12,,,,,252.5,,,,0,C,2900.0,2026-06-18,2739.49,2761.36,2769.35,2731.98,0,188
MM3000BF6,2025-12-12,,,,,208.75,,,,0,C,3000.0,2026-06-18,2739.49,2761.36,2769.35,2731.98,0,188
MM2400BU6,2025-12-12,,,,,66.75,,,,0,P,2400.0,2026-09-17,2739.49,2761.36,2769.35,2731.98,0,279
MM3100BI6,2025-12-12,,,,,250.25,,,988.0,0,C,3100.0,2026-09-17,2739.49,2761.36,2769.35,2731.98,0,279
MM3150BI6,2025-12-12,,,,,232.0,,,1714.0,0,C,3150.0,2026-09-17,2739.49,2761.36,2769.35,2731.98,0,279
MM3200BI6,2025-12-12,,,,,215.05,,,738.0,0,C,3200.0,2026-09-17,2739.49,2761.36,2769.35,2731.98,0,279
MM3050BL6,2025-12-12,,,,,348.3,,,1484.0,0,C,3050.0,2026-12-17,2739.49,2761.36,2769.35,2731.98,0,370
MM3100BL6,2025-12-12,,,,,326.45,,,542.0,0,C,3100.0,2026-12-17,2739.49,2761.36,2769.35,2731.98,0,370
MM3200BL6,2025-12-12,,,,,286.6,,,2692.0,0,C,3200.0,2026-12-17,2739.49,2761.36,2769.35,2731.98,0,370
MM3250BL6,2025-12-12,,,,,268.5,,,1426.0,0,C,3250.0,2026-12-17,2739.49,2761.36,2769.35,2731.98,0,370
MM3150BC7,2025-12-12,,,,,411.05,,,956.0,0,C,3150.0,2027-03-18,2739.49,2761.36,2769.35,2731.98,0,461
MM3200BC7,2025-12-12,,,,,389.65,,,1020.0,0,C,3200.0,2027-03-18,2739.49,2761.36,2769.35,2731.98,0,461
MM3300BF7,2025-12-12,,,,,444.35,,,1042.0,0,C,3300.0,2027-06-17,2739.49,2761.36,2769.35,2731.98,0,552
MM3450BF7,2025-12-12,,,,,386.35,,,3616.0,0,C,3450.0,2027-06-17,2739.49,2761.36,2769.35,2731.98,0,552
MM2400BR6,2025-12-15,,,,,92.65,,,,0,P,2400.0,2026-06-18,2748.93,2734.06,2751.7,2723.8,0,185
MM2500BR6,2025-12-15,,,,,117.8,,,,0,P,2500.0,2026-06-18,2748.93,2734.06,2751.7,2723.8,0,185
MM2550BR6,2025-12-15,,,,,132.05,,,,0,P,2550.0,2026-06-18,2748.93,2734.06,2751.7,2723.8,0,185
MM2600BF6,2025-12-15,,,,,493.0,,,92.0,0,C,2600.0,2026-06-18,2748.93,2734.06,2751.7,2723.8,0,185
MM2600BR6,2025-12-15,,,,,147.5,,,,0,P,2600.0,2026-06-18,2748.93,2734.06,2751.7,2723.8,0,185
MM2650BF6,2025-12-15,,,,,459.6,,,1020.0,0,C,2650.0,2026-06-18,2748.93,2734.06,2751.7,2723.8,0,185
MM2700BF6,2025-12-15,,,,,427.3,,,730.0,0,C,2700.0,2026-06-18,2748.93,2734.06,2751.7,2723.8,0,185
MM2700BR6,2025-12-15,,,,,181.8,,,,0,P,2700.0,2026-06-18,2748.93,2734.06,2751.7,2723.8,0,185
MM2750BF6,2025-12-15,,,,,396.15,,,128.0,0,C,2750.0,2026-06-18,2748.93,2734.06,2751.7,2723.8,0,185
MM2750BR6,2025-12-15,,,,,200.65,,,,0,P,2750.0,2026-06-18,2748.93,2734.06,2751.7,2723.8,0,185
MM2800BF6,2025-12-15,,,,,366.1,,,182.0,0,C,2800.0,2026-06-18,2748.93,2734.06,2751.7,2723.8,0,185
MM2800BR6,2025-12-15,,,,,220.6,,,,0,P,2800.0,2026-06-18,2748.93,2734.06,2751.7,2723.8,0,185
MM2850BF6,2025-12-15,,,,,337.25,,,,0,C,2850.0,2026-06-18,2748.93,2734.06,2751.7,2723.8,0,185
MM2850BR6,2025-12-15,,,,,241.75,,,,0,P,2850.0,2026-06-18,2748.93,2734.06,2751.7,2723.8,0,185
MM2900BF6,2025-12-15,,,,,309.7,,,,0,C,2900.0,2026-06-18,2748.93,2734.06,2751.7,2723.8,0,185
MM3000BF6,2025-12-15,,,,,259.25,,,,0,C,3000.0,2026-06-18,2748.93,2734.06,2751.7,2723.8,0,185
MM2400BU6,2025-12-15,,,,,128.95,,,,0,P,2400.0,2026-09-17,2748.93,2734.06,2751.7,2723.8,0,276
MM3100BI6,2025-12-15,,,,,307.8,,,988.0,0,C,3100.0,2026-09-17,2748.93,2734.06,2751.7,2723.8,0,276
MM3150BI6,2025-12-15,,,,,286.4,,,1714.0,0,C,3150.0,2026-09-17,2748.93,2734.06,2751.7,2723.8,0,276
MM3200BI6,2025-12-15,,,,,266.35,,,738.0,0,C,3200.0,2026-09-17,2748.93,2734.06,2751.7,2723.8,0,276
MM3050BL6,2025-12-15,,,,,439.55,,,1484.0,0,C,3050.0,2026-12-17,2748.93,2734.06,2751.7,2723.8,0,367
MM3100BL6,2025-12-15,,,,,414.9,,,542.0,0,C,3100.0,2026-12-17,2748.93,2734.06,2751.7,2723.8,0,367
MM3200BL6,2025-12-15,,,,,368.9,,,2692.0,0,C,3200.0,2026-12-17,2748.93,2734.06,2751.7,2723.8,0,367
MM3250BL6,2025-12-15,,,,,347.6,,,1426.0,0,C,3250.0,2026-12-17,2748.93,2734.06,2751.7,2723.8,0,367
MM3150BC7,2025-12-15,,,,,525.25,,,956.0,0,C,3150.0,2027-03-18,2748.93,2734.06,2751.7,2723.8,0,458
MM3200BC7,2025-12-15,,,,,500.45,,,1020.0,0,C,3200.0,2027-03-18,2748.93,2734.06,2751.7,2723.8,0,458
MM3300BF7,2025-12-15,,,,,538.1,,,1042.0,0,C,3300.0,2027-06-17,2748.93,2734.06,2751.7,2723.8,0,549
MM3450BF7,2025-12-15,,,,,471.9,,,3616.0,0,C,3450.0,2027-06-17,2748.93,2734.06,2751.7,2723.8,0,549
MM2400BR6,2025-12-16,,,,,59.45,,,,0,P,2400.0,2026-06-18,2774.23,2749.87,2779.73,2746.77,0,184
MM2500BR6,2025-12-16,,,,,73.4,,,,0,P,2500.0,2026-06-18,2774.23,2749.87,2779.73,2746.77,0,184
MM2550BR6,2025-12-16,,,,,82.45,,,,0,P,2550.0,2026-06-18,2774.23,2749.87,2779.73,2746.77,0,184
MM2600BF6,2025-12-16,,,,,451.55,,,92.0,0,C,2600.0,2026-06-18,2774.23,2749.87,2779.73,2746.77,0,184
MM2600BR6,2025-12-16,,,,,93.05,,,,0,P,2600.0,2026-06-18,2774.23,2749.87,2779.73,2746.77,0,184
MM2650BF6,2025-12-16,,,,,414.0,,,1020.0,0,C,2650.0,2026-06-18,2774.23,2749.87,2779.73,2746.77,0,184
MM2700BF6,2025-12-16,,,,,378.4,,,730.0,0,C,2700.0,2026-06-18,2774.23,2749.87,2779.73,2746.77,0,184
MM2700BR6,2025-12-16,,,,,119.9,,,,0,P,2700.0,2026-06-18,2774.23,2749.87,2779.73,2746.77,0,184
MM2750BF6,2025-12-16,,,,,344.95,,,128.0,0,C,2750.0,2026-06-18,2774.23,2749.87,2779.73,2746.77,0,184
MM2750BR6,2025-12-16,,,,,136.45,,,,0,P,2750.0,2026-06-18,2774.23,2749.87,2779.73,2746.77,0,184
MM2800BF6,2025-12-16,,,,,313.75,,,182.0,0,C,2800.0,2026-06-18,2774.23,2749.87,2779.73,2746.77,0,184
MM2800BR6,2025-12-16,,,,,155.25,,,,0,P,2800.0,2026-06-18,2774.23,2749.87,2779.73,2746.77,0,184
MM2850BF6,2025-12-16,,,,,284.9,,,,0,C,2850.0,2026-06-18,2774.23,2749.87,2779.73,2746.77,0,184
MM2850BR6,2025-12-16,,,,,176.4,,,,0,P,2850.0,2026-06-18,2774.23,2749.87,2779.73,2746.77,0,184
MM2900BF6,2025-12-16,,,,,258.4,,,,0,C,2900.0,2026-06-18,2774.23,2749.87,2779.73,2746.77,0,184
MM3000BF6,2025-12-16,,,,,212.5,,,,0,C,3000.0,2026-06-18,2774.23,2749.87,2779.73,2746.77,0,184
MM2400BU6,2025-12-16,,,,,79.9,,,,0,P,2400.0,2026-09-17,2774.23,2749.87,2779.73,2746.77,0,275
MM3100BI6,2025-12-16,,,,,257.3,,,988.0,0,C,3100.0,2026-09-17,2774.23,2749.87,2779.73,2746.77,0,275
MM3150BI6,2025-12-16,,,,,238.7,,,1714.0,0,C,3150.0,2026-09-17,2774.23,2749.87,2779.73,2746.77,0,275
MM3200BI6,2025-12-16,,,,,221.8,,,738.0,0,C,3200.0,2026-09-17,2774.23,2749.87,2779.73,2746.77,0,275
MM3050BL6,2025-12-16,,,,,354.2,,,1484.0,0,C,3050.0,2026-12-17,2774.23,2749.87,2779.73,2746.77,0,366
MM3100BL6,2025-12-16,,,,,331.6,,,542.0,0,C,3100.0,2026-12-17,2774.23,2749.87,2779.73,2746.77,0,366
MM3200BL6,2025-12-16,,,,,291.0,,,2692.0,0,C,3200.0,2026-12-17,2774.23,2749.87,2779.73,2746.77,0,366
MM3250BL6,2025-12-16,,,,,272.95,,,1426.0,0,C,3250.0,2026-12-17,2774.23,2749.87,2779.73,2746.77,0,366
MM3150BC7,2025-12-16,,,,,396.75,,,956.0,0,C,3150.0,2027-03-18,2774.23,2749.87,2779.73,2746.77,0,457
MM3200BC7,2025-12-16,,,,,375.5,,,1020.0,0,C,3200.0,2027-03-18,2774.23,2749.87,2779.73,2746.77,0,457
MM3300BF7,2025-12-16,,,,,443.5,,,1042.0,0,C,3300.0,2027-06-17,2774.23,2749.87,2779.73,2746.77,0,548
MM3450BF7,2025-12-16,,,,,385.25,,,3616.0,0,C,3450.0,2027-06-17,2774.23,2749.87,2779.73,2746.77,0,548
MM2400BR6,2025-12-17,,,,,81.45,,,,0,P,2400.0,2026-06-18,2759.73,2780.86,2781.97,2740.18,0,183
MM2500BR6,2025-12-17,,,,,105.9,,,,0,P,2500.0,2026-06-18,2759.73,2780.86,2781.97,2740.18,0,183
MM2550BR6,2025-12-17,,,,,120.25,,,,0,P,2550.0,2026-06-18,2759.73,2780.86,2781.97,2740.18,0,183
MM2600BF6,2025-12-17,,,,,479.1,,,92.0,0,C,2600.0,2026-06-18,2759.73,2780.86,2781.97,2740.18,0,183
MM2600BR6,2025-12-17,,,,,136.15,,,,0,P,2600.0,2026-06-18,2759.73,2780.86,2781.97,2740.18,0,183
MM2650BF6,2025-12-17,,,,,446.6,,,1020.0,0,C,2650.0,2026-06-18,2759.73,2780.86,2781.97,2740.18,0,183
MM2700BF6,2025-12-17,,,,,415.7,,,730.0,0,C,2700.0,2026-06-18,2759.73,2780.86,2781.97,2740.18,0,183
MM2700BR6,2025-12-17,,,,,172.75,,,,0,P,2700.0,2026-06-18,2759.73,2780.86,2781.97,2740.18,0,183
MM2750BF6,2025-12-17,,,,,386.45,,,128.0,0,C,2750.0,2026-06-18,2759.73,2780.86,2781.97,2740.18,0,183
MM2750BR6,2025-12-17,,,,,193.5,,,,0,P,2750.0,2026-06-18,2759.73,2780.86,2781.97,2740.18,0,183
MM2800BF6,2025-12-17,,,,,358.85,,,182.0,0,C,2800.0,2026-06-18,2759.73,2780.86,2781.97,2740.18,0,183
MM2800BR6,2025-12-17,,,,,215.9,,,,0,P,2800.0,2026-06-18,2759.73,2780.86,2781.97,2740.18,0,183
MM2850BF6,2025-12-17,,,,,332.95,,,,0,C,2850.0,2026-06-18,2759.73,2780.86,2781.97,2740.18,0,183
MM2850BR6,2025-12-17,,,,,240.0,,,,0,P,2850.0,2026-06-18,2759.73,2780.86,2781.97,2740.18,0,183
MM2900BF6,2025-12-17,,,,,308.65,,,,0,C,2900.0,2026-06-18,2759.73,2780.86,2781.97,2740.18,0,183
MM3000BF6,2025-12-17,,,,,264.85,,,,0,C,3000.0,2026-06-18,2759.73,2780.86,2781.97,2740.18,0,183
MM2400BU6,2025-12-17,,,,,115.25,,,,0,P,2400.0,2026-09-17,2759.73,2780.86,2781.97,2740.18,0,274
MM3100BI6,2025-12-17,,,,,315.85,,,988.0,0,C,3100.0,2026-09-17,2759.73,2780.86,2781.97,2740.18,0,274
MM3150BI6,2025-12-17,,,,,297.5,,,1714.0,0,C,3150.0,2026-09-17,2759.73,2780.86,2781.97,2740.18,0,274
MM3200BI6,2025-12-17,,,,,280.2,,,738.0,0,C,3200.0,2026-09-17,2759.73,2780.86,2781.97,2740.18,0,274
MM3050BL6,2025-12-17,,,,,428.8,,,1484.0,0,C,3050.0,2026-12-17,2759.73,2780.86,2781.97,2740.18,0,365
MM3100BL6,2025-12-17,,,,,408.55,,,542.0,0,C,3100.0,2026-12-17,2759.73,2780.86,2781.97,2740.18,0,365
MM3200BL6,2025-12-17,,,,,371.05,,,2692.0,0,C,3200.0,2026-12-17,2759.73,2780.86,2781.97,2740.18,0,365
MM3250BL6,2025-12-17,,,,,353.7,,,1426.0,0,C,3250.0,2026-12-17,2759.73,2780.86,2781.97,2740.18,0,365
MM3150BC7,2025-12-17,,,,,482.85,,,956.0,0,C,3150.0,2027-03-18,2759.73,2780.86,2781.97,2740.18,0,456
MM3200BC7,2025-12-17,,,,,462.75,,,1020.0,0,C,3200.0,2027-03-18,2759.73,2780.86,2781.97,2740.18,0,456
MM3300BF7,2025-12-17,,,,,527.3,,,1042.0,0,C,3300.0,2027-06-17,2759.73,2780.86,2781.97,2740.18,0,547
MM3450BF7,2025-12-17,,,,,472.3,,,3616.0,0,C,3450.0,2027-06-17,2759.73,2780.86,2781.97,2740.18,0,547
MM2400BR6,2025-12-18,,,,,0.05,,,,0,P,2400.0,2026-06-18,2753.07,2764.09,2772.87,2752.06,0,182
MM2500BR6,2025-12-18,,,,,0.05,,,,0,P,2500.0,2026-06-18,2753.07,2764.09,2772.87,2752.06,0,182
MM2550BR6,2025-12-18,,,,,0.05,,,,0,P,2550.0,2026-06-18,2753.07,2764.09,2772.87,2752.06,0,182
MM2600BF6,2025-12-18,,,,,333.75,,,92.0,0,C,2600.0,2026-06-18,2753.07,2764.09,2772.87,2752.06,0,182
MM2600BR6,2025-12-18,,,,,0.05,,,,0,P,2600.0,2026-06-18,2753.07,2764.09,2772.87,2752.06,0,182
MM2650BF6,2025-12-18,,,,,283.75,,,1020.0,0,C,2650.0,2026-06-18,2753.07,2764.09,2772.87,2752.06,0,182
MM2700BF6,2025-12-18,,,,,233.75,,,730.0,0,C,2700.0,2026-06-18,2753.07,2764.09,2772.87,2752.06,0,182
MM2700BR6,2025-12-18,,,,,0.05,,,,0,P,2700.0,2026-06-18,2753.07,2764.09,2772.87,2752.06,0,182
MM2750BF6,2025-12-18,,,,,183.85,,,128.0,0,C,2750.0,2026-06-18,2753.07,2764.09,2772.87,2752.06,0,182
MM2750BR6,2025-12-18,,,,,0.1,,,,0,P,2750.0,2026-06-18,2753.07,2764.09,2772.87,2752.06,0,182
MM2800BF6,2025-12-18,,,,,134.45,,,182.0,0,C,2800.0,2026-06-18,2753.07,2764.09,2772.87,2752.06,0,182
MM2800BR6,2025-12-18,,,,,0.7,,,,0,P,2800.0,2026-06-18,2753.07,2764.09,2772.87,2752.06,0,182
MM2850BF6,2025-12-18,,,,,87.4,,,,0,C,2850.0,2026-06-18,2753.07,2764.09,2772.87,2752.06,0,182
MM2850BR6,2025-12-18,,,,,3.65,,,,0,P,2850.0,2026-06-18,2753.07,2764.09,2772.87,2752.06,0,182
MM2900BF6,2025-12-18,,,,,47.2,,,,0,C,2900.0,2026-06-18,2753.07,2764.09,2772.87,2752.06,0,182
MM3000BF6,2025-12-18,,,,,5.55,,,,0,C,3000.0,2026-06-18,2753.07,2764.09,2772.87,2752.06,0,182
MM2400BU6,2025-12-18,,,,,0.05,,,,0,P,2400.0,2026-09-17,2753.07,2764.09,2772.87,2752.06,0,273
MM3100BI6,2025-12-18,,,,,3.15,,,988.0,0,C,3100.0,2026-09-17,2753.07,2764.09,2772.87,2752.06,0,273
MM3150BI6,2025-12-18,,,,,0.75,,,1714.0,0,C,3150.0,2026-09-17,2753.07,2764.09,2772.87,2752.06,0,273
MM3200BI6,2025-12-18,,,,,0.15,,,738.0,0,C,3200.0,2026-09-17,2753.07,2764.09,2772.87,2752.06,0,273
MM3050BL6,2025-12-18,,,,,345.5,,,1484.0,0,C,3050.0,2026-12-17,2753.07,2764.09,2772.87,2752.06,0,364
MM3100BL6,2025-12-18,,,,,323.25,,,542.0,0,C,3100.0,2026-12-17,2753.07,2764.09,2772.87,2752.06,0,364
MM3200BL6,2025-12-18,,,,,282.0,1120000.0,35.0,2692.0,1,C,3200.0,2026-12-17,2753.07,2764.09,2772.87,2752.06,0,364
MM3250BL6,2025-12-18,,,,,263.0,,,1426.0,0,C,3250.0,2026-12-17,2753.07,2764.09,2772.87,2752.06,0,364
MM3150BC7,2025-12-18,,,,,29.7,,,956.0,0,C,3150.0,2027-03-18,2753.07,2764.09,2772.87,2752.06,0,455
MM3200BC7,2025-12-18,,,,,15.0,,,1020.0,0,C,3200.0,2027-03-18,2753.07,2764.09,2772.87,2752.06,0,455
MM3300BF7,2025-12-18,,,,,11.2,,,1042.0,0,C,3300.0,2027-06-17,2753.07,2764.09,2772.87,2752.06,0,546
MM3450BF7,2025-12-18,,,,,0.75,,,3616.0,0,C,3450.0,2027-06-17,2753.07,2764.09,2772.87,2752.06,0,546
MM2400BR6,2025-12-19,,,,,49.35,,,,0,P,2400.0,2026-06-18,2743.09,2779.21,2791.25,2739.55,0,181
MM2500BR6,2025-12-19,,,,,68.9,,,,0,P,2500.0,2026-06-18,2743.09,2779.21,2791.25,2739.55,0,181
MM2550BR6,2025-12-19,,,,,81.4,,,,0,P,2550.0,2026-06-18,2743.09,2779.21,2791.25,2739.55,0,181
MM2600BF6,2025-12-19,,,,,412.8,,,92.0,0,C,2600.0,2026-06-18,2743.09,2779.21,2791.25,2739.55,0,181
MM2600BR6,2025-12-19,,,,,96.05,,,,0,P,2600.0,2026-06-18,2743.09,2779.21,2791.25,2739.55,0,181
MM2650BF6,2025-12-19,,,,,379.85,106000.0,4.0,1012.0,1,C,2650.0,2026-06-18,2743.09,2779.21,2791.25,2739.55,0,181
MM2700BF6,2025-12-19,,,,,349.5,,,730.0,0,C,2700.0,2026-06-18,2743.09,2779.21,2791.25,2739.55,0,181
MM2700BR6,2025-12-19,,,,,132.75,,,,0,P,2700.0,2026-06-18,2743.09,2779.21,2791.25,2739.55,0,181
MM2750BF6,2025-12-19,,,,,321.85,,,128.0,0,C,2750.0,2026-06-18,2743.09,2779.21,2791.25,2739.55,0,181
MM2750BR6,2025-12-19,,,,,155.1,,,,0,P,2750.0,2026-06-18,2743.09,2779.21,2791.25,2739.55,0,181
MM2800BF6,2025-12-19,,,,,296.8,,,182.0,0,C,2800.0,2026-06-18,2743.09,2779.21,2791.25,2739.55,0,181
MM2800BR6,2025-12-19,,,,,180.05,,,,0,P,2800.0,2026-06-18,2743.09,2779.21,2791.25,2739.55,0,181
MM2850BF6,2025-12-19,,,,,273.85,,,,0,C,2850.0,2026-06-18,2743.09,2779.21,2791.25,2739.55,0,181
MM2850BR6,2025-12-19,,,,,207.1,,,,0,P,2850.0,2026-06-18,2743.09,2779.21,2791.25,2739.55,0,181
MM2900BF6,2025-12-19,,,,,252.7,,,,0,C,2900.0,2026-06-18,2743.09,2779.21,2791.25,2739.55,0,181
MM3000BF6,2025-12-19,,,,,214.75,,,,0,C,3000.0,2026-06-18,2743.09,2779.21,2791.25,2739.55,0,181
MM2400BU6,2025-12-19,,,,,72.1,,,,0,P,2400.0,2026-09-17,2743.09,2779.21,2791.25,2739.55,0,272
MM3100BI6,2025-12-19,,,,,258.85,,,988.0,0,C,3100.0,2026-09-17,2743.09,2779.21,2791.25,2739.55,0,272
MM3150BI6,2025-12-19,,,,,242.85,,,1714.0,0,C,3150.0,2026-09-17,2743.09,2779.21,2791.25,2739.55,0,272
MM3200BI6,2025-12-19,,,,,227.9,,,738.0,0,C,3200.0,2026-09-17,2743.09,2779.21,2791.25,2739.55,0,272
MM3050BL6,2025-12-19,,,,,374.0,,,1484.0,0,C,3050.0,2026-12-17,2743.09,2779.21,2791.25,2739.55,0,363
MM3100BL6,2025-12-19,,,,,355.85,,,542.0,0,C,3100.0,2026-12-17,2743.09,2779.21,2791.25,2739.55,0,363
MM3200BL6,2025-12-19,,,,,322.65,,,2692.0,0,C,3200.0,2026-12-17,2743.09,2779.21,2791.25,2739.55,0,363
MM3250BL6,2025-12-19,,,,,307.6,,,1426.0,0,C,3250.0,2026-12-17,2743.09,2779.21,2791.25,2739.55,0,363
MM3150BC7,2025-12-19,,,,,390.0,,,956.0,0,C,3150.0,2027-03-18,2743.09,2779.21,2791.25,2739.55,0,454
MM3200BC7,2025-12-19,,,,,372.65,,,1020.0,0,C,3200.0,2027-03-18,2743.09,2779.21,2791.25,2739.55,0,454
MM3300BF7,2025-12-19,,,,,408.7,,,1042.0,0,C,3300.0,2027-06-17,2743.09,2779.21,2791.25,2739.55,0,545
MM3450BF7,2025-12-19,,,,,362.7,,,3616.0,0,C,3450.0,2027-06-17,2743.09,2779.21,2791.25,2739.55,0,545
MM1900BF6,2025-12-22,,,,,1001.1,,,,0,C,1900.0,2026-06-18,2715.98,2741.24,2741.34,2712.64,0,178
