Title	Price	Shipping_cost	Sales_Count	Sales_Value	Link	Condition	Seller Notes	Brand	Model	Storage Capacity	Network	Camera Resolution	Screen Size	Lock Status	RAM	Contract	Operating System	Model Number	Style	MPN	Connectivity	Features	SIM Card Slot	Memory Card Type	Processor	Color	2G	3G	4G	5G	Bluetooth	GSM	WI-FI	Micro USB	USB	Type-C	Fast_usb	NFC	Dual-Band	ANT+	Android Beam	Beidou	Cellular	FM	DLNA	EDGE	Fast Charge	GPS	Galileo	Global Version	HDMI Micro	Glonass	Headphone Jack	OTA	OTG	Infrared	Lightning	Quad-Band	Tri-Band	Wireless charging	WAP	WCDMA	Last_Sale	Is_Target
Nokia 1110 Mobile Phone Unlocked GSM 900/1800 cheap cell phone +1 Year WARRANTY	18.33	0.0	3.0	55.0	https://www.ebay.com/itm/166003110297?nordt=true&orig_cvip=true&rt=nc	Used	“The phone has been professionally restored to working properly. The phone has been inspected, ...Read moreabout the seller notes“The phone has been professionally restored to working properly. The phone has been inspected, cleaned, and restored to meet manufacturer new product specifications and is in excellent condition. No scratches and scuffs. Including produced accessories and package box.”Read Lessabout the seller notes	nokia	Nokia 8210	128.0	Unlocked	9.165085388994308	3.7637822239322816	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	2G, Dual-Band	Internet Connectivity	Single SIM	MicroSD	Others	Black	1	0	0	0	0	0	0	0	0	0	0.0	0	1	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-22	1
NOKIA 7280 CAMERA BLUETOOTH RADIO	90.0	25.0	1.0	90.0	https://www.ebay.com/itm/256061741825?nordt=true&orig_cvip=true&rt=nc	Used	“NOKIA 7280 CAMERA BLUETOOTH RADIO”	nokia	7280	88.56291056088934	Operator	9.165085388994308	3.7637822239322816	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-22	1
Original Nokia 800 Tough WIFI Unlocked LTE 4G GPS KaiOS SmartPhone 4GB 512MB RAM	135.36	3.9	2.0	270.72	https://www.ebay.com/itm/155553140881?nordt=true&orig_cvip=true&rt=nc	Open box	“An item in excellent, new condition with no wear. NO the original packaging or protective ...Read moreabout the seller notes“An item in excellent, new condition with no wear. NO the original packaging or protective wrapping,only the Phone.”Read Lessabout the seller notes	nokia	NOKIA 800	4.0	Unlocked	2.0	2.4	Factory Unlocked	8.0	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	2G, 3G, 4G	Bluetooth Enabled, FM Radio, GPS	Single SIM	MicroSDHC	Dual Core	Black	1	1	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-22	1
Nokia 2760 Cell Phone Smokey Grey (Unlocked) Flip Classic Button 2G Mobile Phone	25.49	0.0	1.0	25.49	https://www.ebay.com/itm/225572666450?nordt=true&orig_cvip=true&rt=nc	Used	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia 6300 4G	10.0	Unlocked	0.0	1.9	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Flip	Nokia 2760	2G, Bluetooth, GPRS	3GPP/MP4 player Predictive text input, SMS, MMS, Email, Instant Messaging, Bluetooth Enabled, Camera, FM Radio, Java Enabled	Single SIM	No	Others	Gray	1	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	1	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
Nokia N Series N9-00 - 16GB - Black (Unlocked) Smartphone	47.61	15.0	19.0	904.68	https://www.ebay.com/itm/403537046777?nordt=true&orig_cvip=true&rt=nc	Open box	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia N9	16.0	Unlocked	8.0	3.9	Network Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	1	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
Lot of 120 Untested Nokia Nokia 225 | GSM Unlocked Mobile Phone | 4G | Black	660.0	38.13	1.0	660.0	https://www.ebay.com/itm/354790195962?nordt=true&orig_cvip=true&rt=nc	For parts or not working	"“These Phones Are Warranty Returns From A Major Retailer | | 
We Did Not Test The Functionality Of ...Read moreabout the seller notes“These Phones Are Warranty Returns From A Major Retailer | | 
We Did Not Test The Functionality Of These Phones; Phone May Have Minor To Major Defects | | 
Phones Are Being Sold As Is | |  | |  | | 
Please Note That The Retail Boxes Display A Blue Nokia 225 Phone, But The Phones Are Actually All Black | |  | | Auction Does Not Include! | | Some Number Of Ac Adapters, Manuals, And Batteries | |”Read Lessabout the seller notes"	nokia	Nokia 225 4G	128.0	Unlocked	0.0	2.4	Factory Unlocked	8.0	Without Contract	Other	A2111 (CDMA + GSM)	Bar	TA1282	Bluetooth, 4G, Micro USB	Internet Connectivity	Single SIM	MicroSDHC	Others	Black	0	0	1	0	1	0	0	1	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
NOKIA Zeiss Smartphone Mobile Phone Parts Only unknow model Nokia 100	10.0	0.0	1.0	10.0	https://www.ebay.com/itm/325655912683?nordt=true&orig_cvip=true&rt=nc	For parts or not working	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia 100	88.56291056088934	Operator	9.165085388994308	3.7637822239322816	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
Nokia Lumia 1520 16GB 4G LTE AT&T Smartphone	50.0	20.0	1.0	50.0	https://www.ebay.com/itm/325639154237?nordt=true&orig_cvip=true&rt=nc	Used	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia Lumia 1520	16.0	Operator	20.0	3.7637822239322816	Network Unlocked	2.0	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Nokia1520	4G	Accelerometer	Single SIM	microSDXC	Quad Core	Black	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
"Nokia 225 4G TA-1282 Charcoal Single SIM Bluetooth 2.4"" Keypad Cell Phone"	23.99	0.0	1.0	23.99	https://www.ebay.com/itm/334858068940?nordt=true&orig_cvip=true&rt=nc	Used	“Basic testing: Charges, powers on, holds a charge. No significant signs of use. Item guaranteed or ...Read moreabout the seller notes“Basic testing: Charges, powers on, holds a charge. No significant signs of use. Item guaranteed or your money back. Missing headphones”Read Lessabout the seller notes	nokia	Nokia 225 4G	128.0	Unlocked	0.0	2.4	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Bluetooth, 4G, Wi-Fi, Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Charcoal	0	0	1	0	1	0	1	1	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
Nokia Lumia 1020 - 32GB - Matte Yellow (Unlocked) Smartphone	80.0	25.0	1.0	80.0	https://www.ebay.com/itm/314596158781?nordt=true&orig_cvip=true&rt=nc	Used	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia Lumia 1020	32.0	Unlocked	41.0	4.5	Network Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	A00013692	Bluetooth, Wi-Fi, Micro USB	Internet Connectivity	Single SIM	MicroSD	Dual Core	Yellow	0	0	0	0	1	0	1	1	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
1084.Nokia 6650 NHM-1 Very Very Rare - For Collectors - PROTO - Lifetimer 0	199.99	8.0	1.0	199.99	https://www.ebay.com/itm/165983778893?nordt=true&orig_cvip=true&rt=nc	Used	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia 6650	512.0	Unlocked	2.0	2.5	Network Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	1	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
NOKIA LUMIA 1020 (AT&T) CLEAN ESN, WORKS, PLEASE READ! 52106	40.92	0.0	1.0	40.92	https://www.ebay.com/itm/185580537063?nordt=true&orig_cvip=true&rt=nc	Used	“You will receive the items in the photos! THIS IS A GRADE B PHONE!”	nokia	Nokia Lumia 1020	88.56291056088934	Operator	9.165085388994308	3.7637822239322816	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
Nokia 2760 Cell Phone Smoky Grey (Unlocked) Flip Classic Button 2G Mobile Phone	26.38	0.0	1.0	26.38	https://www.ebay.com/itm/225565708909?nordt=true&orig_cvip=true&rt=nc	Used	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia 6300 4G	10.0	Unlocked	0.0	1.9	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Flip	Nokia 2760	2G, Bluetooth, GPRS	3GPP/MP4 player Predictive text input, SMS, MMS, Email, Instant Messaging, Bluetooth Enabled, Camera, FM Radio, Java Enabled	Single SIM	Not Applicable	Others	Gray	1	0	0	0	1	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	1	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
"Nokia 3310 3G Unlocked Phone 2.4"" Screen 32 MB  Black DD4/2"	30.0	8.99	1.0	30.0	https://www.ebay.com/itm/394619642993?nordt=true&orig_cvip=true&rt=nc	Used	“Pre-owned.Excellent and working condition.”	nokia	3310	32.0	Operator	9.165085388994308	3.7637822239322816	unlocked	5.2053941908713695	Without Contract	Android	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
Nokia 6300 4G (Unlocked) Cell Phone - Black	44.99	0.0	2.0	89.98	https://www.ebay.com/itm/134545906913?nordt=true&orig_cvip=true&rt=nc	Used	“Phone only, no charger.”	nokia	6300 4G	88.56291056088934	Operator	9.165085388994308	3.7637822239322816	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Gray	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
AT&T Prepaid Nokia 3.1A - 32GB - 8MP - Black - Unlocked	80.0	0.0	1.0	80.0	https://www.ebay.com/itm/115810933144?nordt=true&orig_cvip=true&rt=nc	Open box	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia 3.1 A	32.0	Unlocked	8.0	5.45	Factory Unlocked	5.2053941908713695	Without Contract	Android	A2111 (CDMA + GSM)	Bar	TA1140	4G	Internet Connectivity	Single SIM	microSDXC	Others	Black	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
Nokia G50 Unlocked - 128GB - Ocean Blue	117.99	0.0	1.0	117.99	https://www.ebay.com/itm/354794066741?nordt=true&orig_cvip=true&rt=nc	New	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia G50	128.0	Unlocked	5.0	6.82	Factory Unlocked	4.0	Without Contract	Android	A2111 (CDMA + GSM)	Bar	F16BYA1022007, TA-1390	USB Type-C, 5G, Bluetooth, Wi-Fi, GPS	Proximity Sensor, E-compass, Gyro Sensor, Accelerometer, Ambient Light Sensor, Ultra Wide-Angle Camera, Fingerprint Sensor, Triple Rear Camera	Single SIM	microSDXC	Octa Core	Blue	0	0	0	1	1	0	1	0	0	1	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	1	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
"Nokia G10 | Dark Blue | Unlocked | Android | 6.5"" Dispaly | Dual SIM | Open Box"	75.0	0.0	1.0	75.0	https://www.ebay.com/itm/374683111368?nordt=true&orig_cvip=true&rt=nc	Open box	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia G10	32.0	Unlocked	13.0	6.5	Factory Unlocked	3.0	Without Contract	Android	A2111 (CDMA + GSM)	Bar	719901153391	2G, 3G, 4G, Bluetooth, GPS, LTE, USB Type-C, Wi-Fi	Accelerometer, Bluetooth Enabled, Camera, Color Screen, Digital Compass, Fingerprint Sensor, Front Camera, GPS, High Capacity Battery (5000 mAh or More), Internet Connectivity, MMS (Multimedia Messaging), Music Player, Nano SIM, Proximity Sensor, Rear Camera, Speakerphone, Touch Screen, Triple Rear Camera, Vibration, Video Calling, Video Camera, Water-Resistant, Wide-Angle Camera, Wi-Fi Capable	Dual SIM (SIM + SIM)	microSDXC	Octa Core	Blue	1	1	1	1	1	1	1	1	1	1	0.0	1	1	0.0	0.0	0.0	0.0	1.0	1	1	0.0	1	0.0	0.0	1.0	0.0	1	0.0	0.0	1	1.0	1	1	0.0	1	1	2023-05-21	1
2633.Nokia N-Gage Very Rare - For Collectors - Unlocked - In Very Good Shape	139.99	18.0	1.0	139.99	https://www.ebay.com/itm/166110744997?nordt=true&orig_cvip=true&rt=nc	Used	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia N-Gage	512.0	Unlocked	2.0	2.5	Network Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	1	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
"Nokia G50 5G 6.82"" 128GB /6GB RAM 48MP Snapdragon480 5000mAh Phone ByFedEx"	288.21	0.0	3.0	864.64	https://www.ebay.com/itm/334186948278?nordt=true&orig_cvip=true&rt=nc	New	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia G50 5G	128.0	Unlocked	48.0	6.82	Network Unlocked	6.0	Without Contract	Android	A2111 (CDMA + GSM)	Bar	Does Not Apply	5G	Dual SIM	Single SIM	microSDXC (uses shared SIM slot)	Others	Black	0	0	0	1	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
Refurbished Original Nokia 112 Cellphone Bluetooth Radio Dual SIM 2G GSM900/1800	23.85	8.99	6.0	143.08	https://www.ebay.com/itm/144207211698?nordt=true&orig_cvip=true&rt=nc	Used	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia 112	2.0	Unlocked	9.165085388994308	1.8	Factory Unlocked	1.0	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	2G	Dual SIM	Single SIM	MicroSD	Others	Multi-Color	1	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
Nokia N82 GSM Mobile Phone Dual WIFI 3G GPS Unlocked Original CellPhone	56.95	0.0	1.0	56.95	https://www.ebay.com/itm/325090000733?nordt=true&orig_cvip=true&rt=nc	Used	“The item was used, and been restored to 100% functional condition, new apperance”	nokia	Nokia N82	2.0	Unlocked	5.0	2.4	Factory Unlocked	8.0	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Bluetooth Enabled, GPS, Music Player, Wi-Fi Capable, 3G Data Capable	Single SIM	MicroSD	Others	Multi-Color	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
Nokia 1.4 TA-1323 32GB Dual SIM GSM Unlocked - Fjord - LCD Pixels/ Discolored	51.0	10.95	1.0	51.0	https://www.ebay.com/itm/134577118010?nordt=true&orig_cvip=true&rt=nc	For parts or not working	“**The following may or may not apply**** Item Does not power on. LCD stays black. beeps when power ...Read moreabout the seller notes“**The following may or may not apply**** Item Does not power on. LCD stays black. beeps when power button is pressed. Has dents & dings on housing, Scratches on housing. May have underlying issues, (locks, ids etc.) not fully tested. *Charger Not Included*Us shipping only*For parts or Repair**”Read Lessabout the seller notes	nokia	Nokia 1.4	32.0	Unlocked	8.0	6.5	Factory Unlocked	2.0	Without Contract	Android	A2111 (CDMA + GSM)	Bar	F20BTX1892016	Bluetooth, 4G, Wi-Fi, Micro USB	Facial Recognition, Fingerprint Sensor, Dual Rear Cameras	Dual SIM (SIM + SIM + Memory Card)	microSDXC	Quad Core	Blue	0	0	1	0	1	0	1	1	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
Nokia 8.3 5G TA-1243 128GB DUOS GSM - Polar Night - Bad Mic/Earpiece/Speaker	69.0	10.95	1.0	69.0	https://www.ebay.com/itm/134577118321?nordt=true&orig_cvip=true&rt=nc	For parts or not working	“**The following may or may not apply**** Item Does not power on. LCD stays black. beeps when power ...Read moreabout the seller notes“**The following may or may not apply**** Item Does not power on. LCD stays black. beeps when power button is pressed. Has dents & dings on housing, Scratches on housing. May have underlying issues, (locks, ids etc.) not fully tested. *Charger Not Included*Us shipping only*For parts or Repair**”Read Lessabout the seller notes	nokia	Nokia 8.3 5G	128.0	Unlocked	64.0	6.81	Network Unlocked	8.0	Without Contract	Android	A2111 (CDMA + GSM)	Bar	TA-1243, TA1243	USB Type-C, 5G, Bluetooth, 4G, 3G, Wi-Fi, 2G, GPS, LTE	Bluetooth Enabled, Proximity Sensor, Gyro Sensor, Quad Rear Camera, Accelerometer, Speakerphone, Camera, Fingerprint Sensor, Global Ready	Dual SIM (SIM + SIM)	MicroSD	Octa Core	Blue	1	1	1	1	1	1	1	1	1	1	0.0	1	1	0.0	0.0	0.0	0.0	1.0	1	1	0.0	1	0.0	0.0	1.0	0.0	1	0.0	0.0	1	1.0	1	1	0.0	1	1	2023-05-21	1
"Nokia C01 Plus Go Edition 5.45"" Android Smartphone -Blue /32GB/GSM/CDMA Unlocked"	49.99	0.0	5.0	249.95	https://www.ebay.com/itm/334873211027?nordt=true&orig_cvip=true&rt=nc	Open box	"“This Phone Is New And Unused, But Original Retail Packaging Has Been Removed | |  Phone Has Been ...Read moreabout the seller notes“This Phone Is New And Unused, But Original Retail Packaging Has Been Removed | |  Phone Has Been Professionally Tested To Ensure Complete Functionality | |  Phone Is Ready For Activation | |  Phone's Case Shows Virtually No Signs Of Wear  | | Auction Does Not Include! | | Sim Card | | 
Retail Box  | | 
Any Unlisted Accessories | |”Read Lessabout the seller notes"	nokia	C01 Plus	32.0	Operator	9.165085388994308	3.7637822239322816	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Blue	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
NOKIA 8146 banana phone vintage rare  mobile	29.0	13.55	1.0	29.0	https://www.ebay.com/itm/125743605775?nordt=true&orig_cvip=true&rt=nc	Used	“Condition on the photo. not have adapter and antenna. phone does not see sim card”	nokia	8146	9.0	Operator	9.165085388994308	3.7637822239322816	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
Nokia 2780 Flip - 512MB - Blue (Unlocked) (Single SIM)	88.05	13.86	1.0	88.05	https://www.ebay.com/itm/166111370807?nordt=true&orig_cvip=true&rt=nc	New	“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working ...Read moreabout the seller notes“Refurbished to flawless new condition, 100% Genuine, professionally tested and in full working order. 1 Year warranty”Read Lessabout the seller notes	nokia	Nokia 2780 Flip	512.0	Unlocked	5.0	2.7	Factory Unlocked	4.0	Without Contract	Other	A2111 (CDMA + GSM)	Bar	16WNDR11A01	Bluetooth, USB Type-C, Wi-Fi	FM Radio, Hall Effect Sensor	Single SIM	MicroSDHC	Quad Core	Blue	0	0	0	0	1	0	1	0	0	1	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
5x Job Lot Bundle Mobile Phones HTC Nokia Motorola Microsoft	14.0	13.0	1.0	14.0	https://www.ebay.com/itm/285280064853?nordt=true&orig_cvip=true&rt=nc	Used	“Used mobile phones. UNTESTED! Lot of 5x. Selling AS IS! Turns ON. HTC - has scratches and screen is ...Read moreabout the seller notes“Used mobile phones. UNTESTED! Lot of 5x. Selling AS IS! Turns ON. HTC - has scratches and screen is a bit broken but working. MOTOROLA 2x - both have cracked screens and scratches. NOKIA - scratches on screen and marks on back cover from stickers. MICROSOFT - scratched screen and marks on back cover from stickers. See photos for condition.”Read Lessabout the seller notes	nokia	Nokia 6300 4G	2.0	Operator	9.165085388994308	3.7637822239322816	Factory Unlocked	5.2053941908713695	Without Contract	Other	A2111 (CDMA + GSM)	Bar	Does Not Apply	Micro USB	Internet Connectivity	Single SIM	MicroSD	Others	Black	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0	0	0.0	0	0	2023-05-21	1
